attrInteger,attrInteger,attrInteger,attrInteger
214036,873,21403600,214037
1525166,434,152516600,1525167
1103621,658,110362100,1103622
1065465,237,106546500,1065466
887671,60,88767100,887661
1631428,799,163142800,1631429
1125526,155,112552600,1125527
1615047,392,161504700,1615037
278087,514,27808700,278088
907484,537,90748400,907485
707223,896,70722300,707224
362049,664,36204900,362050
236018,347,23601800,236019
1974575,919,197457500,1974576
944311,81,94431100,944312
183193,381,18319300,183194
104624,561,10462400,104625
1456027,240,145602700,1456028
26963,828,2696300,26964
1142468,156,114246800,1142469
261994,365,26199400,261995
485052,130,48505200,485053
34490,615,3449000,34491
63706,77,6370600,63707
1260395,603,126039500,1260396
464347,209,46434700,464337
1136304,450,113630400,1136305
1955167,602,195516700,1955168
1447994,879,144799400,1447995
518134,647,51813400,518135
1067556,531,106755600,1067557
501135,905,50113500,501136
49045,696,4904500,49035
450685,921,45068500,450686
1204248,364,120424800,1204249
603582,956,60358200,603583
1466077,933,146607700,1466078
1380437,354,138043700,1380438
1146372,565,114637200,1146373
1439600,107,143960000,1439601
1278447,982,127844700,1278448
982407,276,98240700,982408
1969175,612,196917500,1969176
631866,801,63186600,631867
153897,386,15389700,153898
1740539,372,174053900,1740540
405482,845,40548200,405483
241029,985,24102900,241030
225161,804,22516100,225162
1064942,141,106494200,1064943
344392,378,34439200,344393
903003,833,90300300,903004
1480566,383,148056600,1480567
492385,451,49238500,492386
414163,429,41416300,414164
906317,987,90631700,906318
381817,871,38181700,381818
525178,886,52517800,525179
906410,24,90641000,906411
203079,109,20307900,203069
753373,37,75337300,753374
308239,997,30823900,308240
453979,203,45397900,453980
481846,397,48184600,481847
1720944,565,172094400,1720945
1368714,730,136871400,1368715
1651447,347,165144700,1651448
1521060,82,152106000,1521061
1377446,891,137744600,1377447
172324,359,17232400,172325
940340,600,94034000,940341
590039,242,59003900,590040
663788,27,66378800,663789
242513,692,24251300,242514
663063,846,66306300,663064
1371216,996,137121600,1371206
1731368,481,173136800,1731369
767989,383,76798900,767990
1656642,178,165664200,1656643
1473877,199,147387700,1473878
572995,159,57299500,572996
1029877,220,102987700,1029878
142649,892,14264900,142650
1563650,703,156365000,1563651
1766398,166,176639800,1766399
749097,767,74909700,749098
895072,159,89507200,895073
1097301,57,109730100,1097302
1955744,116,195574400,1955745
1311731,113,131173100,1311732
929212,840,92921200,929213
135604,341,13560400,135605
245580,572,24558000,245581
100830,699,10083000,100831
1814040,962,181404000,1814041
676891,747,67689100,676892
459025,284,45902500,459015
1027131,216,102713100,1027132
848004,630,84800400,847994
255475,655,25547500,255476
1674211,936,167421100,1674212
1061108,765,106110800,1061109
1554064,396,155406400,1554065
1695104,395,169510400,1695105
1678402,735,167840200,1678403
1445942,548,144594200,1445943
452097,962,45209700,452098
1369309,178,136930900,1369310
1406826,428,140682600,1406827
659373,63,65937300,659374
965485,671,96548500,965486
1038458,27,103845800,1038459
456661,517,45666100,456662
1738728,221,173872800,1738729
1455701,607,145570100,1455702
701796,451,70179600,701797
1840341,413,184034100,1840342
98846,641,9884600,98847
651002,679,65100200,651003
1985748,3,198574800,1985749
1185184,472,118518400,1185185
698310,122,69831000,698311
1215535,568,121553500,1215536
226804,701,22680400,226805
524700,604,52470000,524701
1748400,43,174840000,1748401
413517,327,41351700,413518
919963,664,91996300,919964
856864,562,85686400,856865
1872472,267,187247200,1872473
1504287,348,150428700,1504288
845738,295,84573800,845739
1647481,10,164748100,1647482
368395,168,36839500,368396
1063765,232,106376500,1063766
186417,974,18641700,186418
1795854,818,179585400,1795844
1664844,566,166484400,1664845
1617693,139,161769300,1617694
702093,341,70209300,702094
608440,831,60844000,608441
1801530,439,180153000,1801531
1213347,721,121334700,1213348
290660,427,29066000,290661
47156,156,4715600,47157
778609,136,77860900,778610
771020,948,77102000,771021
516683,247,51668300,516684
1220655,909,122065500,1220656
1279421,687,127942100,1279422
211966,13,21196600,211967
1731249,210,173124900,1731250
1190198,177,119019800,1190199
228096,550,22809600,228097
1310337,813,131033700,1310338
1319846,896,131984600,1319847
1658934,877,165893400,1658935
862139,679,86213900,862129
351890,589,35189000,351891
741629,651,74162900,741630
65299,233,6529900,65300
314478,381,31447800,314479
1309357,534,130935700,1309358
1676424,611,167642400,1676425
927324,611,92732400,927325
1632201,964,163220100,1632202
1980948,111,198094800,1980949
172847,388,17284700,172848
1524659,985,152465900,1524660
712778,935,71277800,712779
193647,282,19364700,193648
181405,79,18140500,181406
491383,189,49138300,491384
147913,176,14791300,147914
591347,290,59134700,591348
221549,17,22154900,221550
1904565,450,190456500,1904566
1819178,23,181917800,1819179
1413833,81,141383300,1413834
551881,996,55188100,551882
158146,285,15814600,158147
139734,682,13973400,139735
335899,589,33589900,335900
804591,210,80459100,804592
906160,323,90616000,906161
63026,849,6302600,63027
690727,91,69072700,690728
1716048,746,171604800,1716049
262858,272,26285800,262859
1054385,975,105438500,1054386
660657,556,66065700,660658
899163,553,89916300,899164
327570,279,32757000,327571
1762051,338,176205100,1762052
657127,148,65712700,657128
1260387,664,126038700,1260388
533459,52,53345900,533460
1728737,613,172873700,1728738
784815,903,78481500,784816
1575590,765,157559000,1575591
1291231,252,129123100,1291232
740311,655,74031100,740312
978519,372,97851900,978520
1205648,417,120564800,1205649
879215,74,87921500,879216
1356188,250,135618800,1356189
1375812,987,137581200,1375813
122467,719,12246700,122457
1736057,202,173605700,1736058
299563,430,29956300,299564
63516,492,6351600,63517
1651559,913,165155900,1651560
1755901,337,175590100,1755902
1110860,101,111086000,1110861
1787754,77,178775400,1787755
207345,423,20734500,207346
1372826,297,137282600,1372827
263386,393,26338600,263387
1791294,345,179129400,1791295
442145,107,44214500,442146
1563826,340,156382600,1563827
357349,7,35734900,357350
998927,812,99892700,998917
72168,700,7216800,72169
1532655,964,153265500,1532656
1411907,240,141190700,1411908
277943,26,27794300,277944
635669,460,63566900,635670
496980,97,49698000,496981
1057973,345,105797300,1057974
1700375,497,170037500,1700376
1117348,732,111734800,1117349
1539747,441,153974700,1539748
1239343,371,123934300,1239344
746200,725,74620000,746201
150143,286,15014300,150144
1060575,704,106057500,1060576
1605697,550,160569700,1605698
1710742,305,171074200,1710743
1096291,792,109629100,1096292
45403,881,4540300,45404
1772328,42,177232800,1772329
1652239,911,165223900,1652240
101632,816,10163200,101633
548372,853,54837200,548373
1557187,370,155718700,1557188
1545889,953,154588900,1545890
637680,865,63768000,637681
612266,260,61226600,612267
49212,472,4921200,49213
1010093,495,101009300,1010094
911839,625,91183900,911840
1664606,76,166460600,1664607
279257,926,27925700,279258
1954658,796,195465800,1954659
37894,141,3789400,37895
400482,600,40048200,400483
1317902,177,131790200,1317903
1093537,568,109353700,1093538
682586,311,68258600,682587
1618620,778,161862000,1618621
514248,339,51424800,514249
36749,202,3674900,36750
1926592,533,192659200,1926593
523014,67,52301400,523015
374950,901,37495000,374951
305733,871,30573300,305734
1832918,593,183291800,1832919
834719,491,83471900,834720
191218,0,19121800,191208
1890386,795,189038600,1890387
432295,156,43229500,432296
666671,3,66667100,666672
1534042,723,153404200,1534032
1436367,884,143636700,1436368
1609775,243,160977500,1609776
1178256,924,117825600,1178257
1447633,951,144763300,1447634
585994,375,58599400,585995
451112,57,45111200,451113
469534,197,46953400,469535
1271397,106,127139700,1271398
706293,122,70629300,706294
6028,120,602800,6029
942218,946,94221800,942208
1708324,60,170832400,1708325
1895060,659,189506000,1895061
628557,673,62855700,628558
1294455,304,129445500,1294456
428234,42,42823400,428235
328917,690,32891700,328918
1246037,194,124603700,1246038
1689529,556,168952900,1689530
904356,268,90435600,904357
230472,102,23047200,230473
508773,454,50877300,508774
1097157,341,109715700,1097158
1739763,759,173976300,1739764
338065,793,33806500,338066
1554868,184,155486800,1554869
1394980,748,139498000,1394981
1433187,820,143318700,1433188
1292596,52,129259600,1292597
1915168,920,191516800,1915169
148466,531,14846600,148467
342004,180,34200400,342005
1055572,344,105557200,1055573
880215,184,88021500,880216
1822444,648,182244400,1822445
502805,600,50280500,502806
1496984,264,149698400,1496985
455967,61,45596700,455968
1304285,244,130428500,1304286
171592,915,17159200,171593
1337606,812,133760600,1337607
287232,788,28723200,287233
599896,49,59989600,599897
1188609,326,118860900,1188610
108123,2,10812300,108124
1105658,953,110565800,1105659
1428586,496,142858600,1428587
969368,593,96936800,969369
857293,762,85729300,857283
377181,557,37718100,377182
86397,587,8639700,86398
1370169,828,137016900,1370170
668832,872,66883200,668833
840709,522,84070900,840710
892400,598,89240000,892401
1470338,399,147033800,1470339
1648266,575,164826600,1648267
1360403,445,136040300,1360404
420152,91,42015200,420153
635500,307,63550000,635501
817525,417,81752500,817526
1043243,599,104324300,1043244
436653,412,43665300,436654
698673,493,69867300,698674
218951,135,21895100,218952
552500,702,55250000,552501
346712,138,34671200,346713
1572327,961,157232700,1572328
1483128,19,148312800,1483129
1299232,602,129923200,1299233
1852761,528,185276100,1852762
1370919,670,137091900,1370920
479974,84,47997400,479975
811782,719,81178200,811783
1585130,406,158513000,1585131
181173,848,18117300,181174
676916,137,67691600,676917
1332646,415,133264600,1332647
282119,270,28211900,282120
855052,867,85505200,855053
525686,247,52568600,525687
1709449,234,170944900,1709450
784709,313,78470900,784710
1011128,213,101112800,1011129
464055,543,46405500,464056
1026521,241,102652100,1026522
479006,152,47900600,479007
1025690,42,102569000,1025691
507303,437,50730300,507304
1416855,898,141685500,1416856
1141983,617,114198300,1141984
536322,591,53632200,536323
1317968,699,131796800,1317969
1505244,588,150524400,1505245
1748285,682,174828500,1748286
854681,285,85468100,854682
1454164,971,145416400,1454165
1503162,248,150316200,1503163
1587908,135,158790800,1587909
397310,559,39731000,397311
1543863,405,154386300,1543864
1963894,35,196389400,1963895
969670,664,96967000,969671
143298,316,14329800,143299
838897,289,83889700,838887
180018,716,18001800,180019
1858061,562,185806100,1858062
1954214,32,195421400,1954215
1063058,866,106305800,1063059
1425953,168,142595300,1425954
1873920,953,187392000,1873921
889522,104,88952200,889523
835174,885,83517400,835175
937667,318,93766700,937668
679675,645,67967500,679676
1348492,364,134849200,1348493
270217,704,27021700,270218
1575616,731,157561600,1575617
1049866,735,104986600,1049867
274455,542,27445500,274456
1774509,8,177450900,1774510
1938782,927,193878200,1938783
1604984,412,160498400,1604985
927902,77,92790200,927903
610857,870,61085700,610858
648047,645,64804700,648048
1524076,778,152407600,1524077
411610,704,41161000,411611
528929,557,52892900,528930
1430330,131,143033000,1430331
219411,291,21941100,219412
1412327,464,141232700,1412328
277602,9,27760200,277603
869706,963,86970600,869707
1019235,677,101923500,1019236
1415133,405,141513300,1415134
687775,994,68777500,687776
866621,217,86662100,866622
1506509,150,150650900,1506510
1498500,325,149850000,1498490
821543,36,82154300,821544
720786,690,72078600,720787
1509739,900,150973900,1509740
762931,603,76293100,762932
1308319,614,130831900,1308320
1530807,635,153080700,1530808
1415821,94,141582100,1415822
1708760,238,170876000,1708750
363726,190,36372600,363727
1742416,518,174241600,1742417
996109,894,99610900,996110
1979580,31,197958000,1979581
1396304,829,139630400,1396305
307269,767,30726900,307270
848156,272,84815600,848157
1982059,299,198205900,1982060
89954,982,8995400,89955
1559626,694,155962600,1559627
1607184,612,160718400,1607185
4065,771,406500,4066
1777129,263,177712900,1777130
894731,147,89473100,894732
264539,904,26453900,264540
1326457,741,132645700,1326458
80212,692,8021200,80213
1946960,543,194696000,1946961
1513542,738,151354200,1513543
1364494,558,136449400,1364495
587776,505,58777600,587777
1581544,570,158154400,1581545
1430710,304,143071000,1430711
624664,295,62466400,624665
1906331,146,190633100,1906332
1619075,305,161907500,1619076
1662419,15,166241900,1662420
522206,624,52220600,522207
746884,205,74688400,746885
1715429,681,171542900,1715430
448356,758,44835600,448357
674574,715,67457400,674575
747177,458,74717700,747178
1687143,370,168714300,1687144
1539688,78,153968800,1539689
1525201,334,152520100,1525202
809520,977,80952000,809521
45127,263,4512700,45128
1305171,474,130517100,1305172
1287553,68,128755300,1287554
826402,155,82640200,826392
1268679,763,126867900,1268680
546412,573,54641200,546413
724235,373,72423500,724236
1474797,915,147479700,1474798
1852537,883,185253700,1852538
1437369,260,143736900,1437370
1449344,413,144934400,1449345
1868394,494,186839400,1868395
136480,948,13648000,136481
77442,263,7744200,77443
1180152,534,118015200,1180142
1009165,26,100916500,1009166
1095471,684,109547100,1095472
1347385,334,134738500,1347386
1768507,762,176850700,1768508
748755,363,74875500,748756
962601,737,96260100,962602
737606,492,73760600,737607
1261132,135,126113200,1261133
791482,177,79148200,791483
1746401,511,174640100,1746402
1955656,237,195565600,1955657
928715,213,92871500,928716
1269992,35,126999200,1269993
337341,891,33734100,337342
936751,770,93675100,936752
1404638,38,140463800,1404639
1381442,931,138144200,1381443
351731,876,35173100,351721
1843089,301,184308900,1843090
315141,277,31514100,315142
336797,221,33679700,336798
1032181,917,103218100,1032182
888997,229,88899700,888998
1831093,306,183109300,1831094
492668,248,49266800,492669
824517,749,82451700,824518
201579,891,20157900,201580
1799479,657,179947900,1799480
56583,636,5658300,56584
817759,627,81775900,817760
1330423,167,133042300,1330424
629136,75,62913600,629137
120396,973,12039600,120397
20112,673,2011200,20113
237854,545,23785400,237855
791114,51,79111400,791115
372787,869,37278700,372788
927985,32,92798500,927986
1877646,396,187764600,1877647
764376,455,76437600,764377
1520343,187,152034300,1520344
726939,822,72693900,726940
298797,598,29879700,298798
1697489,180,169748900,1697490
1484519,177,148451900,1484520
1909358,999,190935800,1909348
493615,41,49361500,493616
1493345,776,149334500,1493346
